id|datetm|cui|type|polarity|text
575032596993806336|Mon Mar 09 20:37:09 UTC 2015|C1306459|2|1|Cancer
575032596993806336|Mon Mar 09 20:37:09 UTC 2015|C0006826|2|1|Cancer
575032596993806336|Mon Mar 09 20:37:09 UTC 2015|C0042789|3|1|sight
579008198243418113|Fri Mar 20 19:54:46 UTC 2015|C0013806|5|1|est
579008198243418113|Fri Mar 20 19:54:46 UTC 2015|C0523213|5|1|pas
575033571104194560|Mon Mar 09 20:41:01 UTC 2015|C0024554|3|1|m
575033571104194560|Mon Mar 09 20:41:01 UTC 2015|C0021400|2|1|grippe
575034782075256832|Mon Mar 09 20:45:50 UTC 2015|C1170625|1|1|Suboxone
575034783320903681|Mon Mar 09 20:45:50 UTC 2015|C1522449|5|1|RT
575034783320903681|Mon Mar 09 20:45:50 UTC 2015|C1306459|2|1|Cancer
575034783320903681|Mon Mar 09 20:45:50 UTC 2015|C0006826|2|1|Cancer
575034783320903681|Mon Mar 09 20:45:50 UTC 2015|C0042789|3|1|sight
575034893593268224|Mon Mar 09 20:46:16 UTC 2015|C1522449|5|1|RT
575034893593268224|Mon Mar 09 20:46:16 UTC 2015|C1306459|2|1|Cancer
575034893593268224|Mon Mar 09 20:46:16 UTC 2015|C0006826|2|1|Cancer
575034893593268224|Mon Mar 09 20:46:16 UTC 2015|C0042789|3|1|sight
575034964275757056|Mon Mar 09 20:46:33 UTC 2015|C0524222|5|1|Oxycontin
575034964275757056|Mon Mar 09 20:46:33 UTC 2015|C0722364|1|1|Oxycontin
579238719355506689|Sat Mar 21 11:10:47 UTC 2015|C0087111|5|1|treatment
579238719355506689|Sat Mar 21 11:10:47 UTC 2015|C1533734|5|1|treatment
579241833865338880|Sat Mar 21 11:23:09 UTC 2015|C1522449|5|1|RT
579241833865338880|Sat Mar 21 11:23:09 UTC 2015|C0524222|5|1|Oxycontin
579241833865338880|Sat Mar 21 11:23:09 UTC 2015|C0722364|1|1|Oxycontin
579241833865338880|Sat Mar 21 11:23:09 UTC 2015|C0015663|3|1|Fast
579251000101478400|Sat Mar 21 11:59:35 UTC 2015|C0730285|2|1|diabetic macular oedema
579251000101478400|Sat Mar 21 11:59:35 UTC 2015|C0271051|2|1|macular oedema
579251000101478400|Sat Mar 21 11:59:35 UTC 2015|C0013604|2|1|oedema
579252758622134272|Sat Mar 21 12:06:34 UTC 2015|C1170625|1|1|Suboxone
579009627246968832|Fri Mar 20 20:00:27 UTC 2015|C0524222|5|1|oxycontin
579009627246968832|Fri Mar 20 20:00:27 UTC 2015|C0722364|1|1|oxycontin
575038671608414209|Mon Mar 09 21:01:17 UTC 2015|C0939400|1|1|nexium
579013717234323456|Fri Mar 20 20:16:42 UTC 2015|C1522449|5|1|RT
575042736539197441|Mon Mar 09 21:17:26 UTC 2015|C1522449|5|1|RT
575044485580595202|Mon Mar 09 21:24:23 UTC 2015|C0524222|5|1|Oxycontin
575044485580595202|Mon Mar 09 21:24:23 UTC 2015|C0722364|1|1|Oxycontin
579015684044267521|Fri Mar 20 20:24:31 UTC 2015|C0013806|5|1|est
579015684044267521|Fri Mar 20 20:24:31 UTC 2015|C0523213|5|1|pas
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C1522449|5|1|RT
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C0027051|2|1|Heart attack
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C0018787|6|1|Heart
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C1281570|6|1|Heart
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C0277793|3|1|attack
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C1304680|3|1|attack
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C0019080|2|1|bleeding
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C0267596|2|1|rectal bleeding
575045249380323329|Mon Mar 09 21:27:25 UTC 2015|C0019080|2|1|bleeding
575045973354766336|Mon Mar 09 21:30:18 UTC 2015|C0719198|1|1|CELEBREX
575045973354766336|Mon Mar 09 21:30:18 UTC 2015|C0373675|5|1|mg
575045973354766336|Mon Mar 09 21:30:18 UTC 2015|C0030563|3|1|para
575046929836609537|Mon Mar 09 21:34:06 UTC 2015|C0012634|2|1|disease
579016378600026113|Fri Mar 20 20:27:16 UTC 2015|C0025598|1|1|Metformin
579016378600026113|Fri Mar 20 20:27:16 UTC 2015|C0528249|1|1|Humalog
575048008183771137|Mon Mar 09 21:38:23 UTC 2015|C1522449|5|1|RT
575048020934397952|Mon Mar 09 21:38:26 UTC 2015|C1522449|5|1|RT
575048035115352064|Mon Mar 09 21:38:30 UTC 2015|C1522449|5|1|RT
575048041171918849|Mon Mar 09 21:38:31 UTC 2015|C1522449|5|1|RT
575048051175329795|Mon Mar 09 21:38:33 UTC 2015|C1522449|5|1|RT
575048055600345088|Mon Mar 09 21:38:34 UTC 2015|C1522449|5|1|RT
575048061870800896|Mon Mar 09 21:38:36 UTC 2015|C1522449|5|1|RT
575048110658961408|Mon Mar 09 21:38:48 UTC 2015|C1522449|5|1|RT
575048137942941696|Mon Mar 09 21:38:54 UTC 2015|C1522449|5|1|RT
575048148147634176|Mon Mar 09 21:38:57 UTC 2015|C1522449|5|1|RT
575048413303209984|Mon Mar 09 21:40:00 UTC 2015|C1522449|5|1|RT
575048461189414913|Mon Mar 09 21:40:11 UTC 2015|C1522449|5|1|RT
575048490302177280|Mon Mar 09 21:40:18 UTC 2015|C1522449|5|1|RT
575048536171102208|Mon Mar 09 21:40:29 UTC 2015|C1522449|5|1|RT
575048637547479040|Mon Mar 09 21:40:53 UTC 2015|C1522449|5|1|RT
575049512500207617|Mon Mar 09 21:44:22 UTC 2015|C1522449|5|1|RT
575054242911666177|Mon Mar 09 22:03:10 UTC 2015|C0719198|1|1|celebrex
575054371622420481|Mon Mar 09 22:03:40 UTC 2015|C1522449|5|1|RT
575054371622420481|Mon Mar 09 22:03:40 UTC 2015|C1306459|2|1|Cancer
575054371622420481|Mon Mar 09 22:03:40 UTC 2015|C0006826|2|1|Cancer
575054371622420481|Mon Mar 09 22:03:40 UTC 2015|C0042789|3|1|sight
579022600015360000|Fri Mar 20 20:52:00 UTC 2015|C0939400|1|1|Nexium
575054601856118784|Mon Mar 09 22:04:35 UTC 2015|C0230789|6|1|Aer
575055603007094784|Mon Mar 09 22:08:34 UTC 2015|C0524222|5|1|OxyContin
575055603007094784|Mon Mar 09 22:08:34 UTC 2015|C0722364|1|1|OxyContin
579026780947795968|Fri Mar 20 21:08:37 UTC 2015|C0524222|5|1|Oxycontin
579026780947795968|Fri Mar 20 21:08:37 UTC 2015|C0722364|1|1|Oxycontin
579026780947795968|Fri Mar 20 21:08:37 UTC 2015|C0015663|3|1|Fast
575056239345803264|Mon Mar 09 22:11:06 UTC 2015|C0939400|1|1|nexium
575056239345803264|Mon Mar 09 22:11:06 UTC 2015|C0332572|3|1|abnormal urine color
575056239345803264|Mon Mar 09 22:11:06 UTC 2015|C0522153|3|1|abnormal urine color
575056239345803264|Mon Mar 09 22:11:06 UTC 2015|C0235639|3|1|abnormal urine
575056239345803264|Mon Mar 09 22:11:06 UTC 2015|C0278030|3|1|urine color
575056312570003459|Mon Mar 09 22:11:23 UTC 2015|C0939400|1|1|nexium
575056312570003459|Mon Mar 09 22:11:23 UTC 2015|C0332572|3|1|abnormal urine color
575056312570003459|Mon Mar 09 22:11:23 UTC 2015|C0522153|3|1|abnormal urine color
575056312570003459|Mon Mar 09 22:11:23 UTC 2015|C0235639|3|1|abnormal urine
575056312570003459|Mon Mar 09 22:11:23 UTC 2015|C0278030|3|1|urine color
575056593693380608|Mon Mar 09 22:12:30 UTC 2015|C1522449|5|1|RT
575056690883784705|Mon Mar 09 22:12:53 UTC 2015|C0201925|5|1|CA
575056690883784705|Mon Mar 09 22:12:53 UTC 2015|C0006826|2|1|CA
575056690883784705|Mon Mar 09 22:12:53 UTC 2015|C0019564|6|1|CA
575056690883784705|Mon Mar 09 22:12:53 UTC 2015|C0011860|2|1|type 2 diabetes
575056690883784705|Mon Mar 09 22:12:53 UTC 2015|C0011849|2|1|diabetes
575056896794697728|Mon Mar 09 22:13:42 UTC 2015|C0939400|1|1|nexium
575057679678308352|Mon Mar 09 22:16:49 UTC 2015|C1170625|1|1|Suboxone
575057679678308352|Mon Mar 09 22:16:49 UTC 2015|C0242401|5|1|opiates
575057679678308352|Mon Mar 09 22:16:49 UTC 2015|C0376196|1|1|opiates
579027776306585600|Fri Mar 20 21:12:34 UTC 2015|C0009319|2|1|Colitis
579027800977469440|Fri Mar 20 21:12:40 UTC 2015|C0004895|6|1|Bill
579027800977469440|Fri Mar 20 21:12:40 UTC 2015|C0023078|6|1|larynx
579027800977469440|Fri Mar 20 21:12:40 UTC 2015|C1278904|6|1|larynx
575059402409054208|Mon Mar 09 22:23:40 UTC 2015|C1522449|5|1|RT
575059402409054208|Mon Mar 09 22:23:40 UTC 2015|C0939400|1|1|nexium
579029498315694080|Fri Mar 20 21:19:24 UTC 2015|C0013369|2|1|Dysentery
575064450371223552|Mon Mar 09 22:43:43 UTC 2015|C0553580|2|-1|es
575065671945490432|Mon Mar 09 22:48:35 UTC 2015|C0719198|1|1|celebrex
579033413467947008|Fri Mar 20 21:34:58 UTC 2015|C0524222|5|1|Oxycontin
579033413467947008|Fri Mar 20 21:34:58 UTC 2015|C0722364|1|1|Oxycontin
575067312157388802|Mon Mar 09 22:55:06 UTC 2015|C0524222|5|1|oxycontin
575067312157388802|Mon Mar 09 22:55:06 UTC 2015|C0722364|1|1|oxycontin
575067312157388802|Mon Mar 09 22:55:06 UTC 2015|C1281590|6|1|head
575067312157388802|Mon Mar 09 22:55:06 UTC 2015|C0018670|6|1|head
575067312157388802|Mon Mar 09 22:55:06 UTC 2015|C0024554|3|1|m
579036151064956928|Fri Mar 20 21:45:51 UTC 2015|C1522449|5|1|RT
575068244211560448|Mon Mar 09 22:58:48 UTC 2015|C0024554|3|1|m
575069050340007939|Mon Mar 09 23:02:00 UTC 2015|C0939412|1|1|novolog
579037815050207232|Fri Mar 20 21:52:27 UTC 2015|C0021400|2|1|flu
575071788872437761|Mon Mar 09 23:12:53 UTC 2015|C0018787|6|1|Heart
575071788872437761|Mon Mar 09 23:12:53 UTC 2015|C1281570|6|1|Heart
575071788872437761|Mon Mar 09 23:12:53 UTC 2015|C0043094|3|1|weight gain
579038856764350464|Fri Mar 20 21:56:36 UTC 2015|C1522449|5|1|RT
579038856764350464|Fri Mar 20 21:56:36 UTC 2015|C1328247|2|1|Abuse
579038856764350464|Fri Mar 20 21:56:36 UTC 2015|C0562381|3|1|Abuse
579038856764350464|Fri Mar 20 21:56:36 UTC 2015|C0524222|5|1|OxyContin
579038856764350464|Fri Mar 20 21:56:36 UTC 2015|C0722364|1|1|OxyContin
575074194385301504|Mon Mar 09 23:22:26 UTC 2015|C0015780|3|1|f
575074207316512769|Mon Mar 09 23:22:30 UTC 2015|C1522449|5|1|RT
575077165475061760|Mon Mar 09 23:34:15 UTC 2015|C0024554|3|1|m
575077165475061760|Mon Mar 09 23:34:15 UTC 2015|C1170625|1|1|Suboxone
575077165475061760|Mon Mar 09 23:34:15 UTC 2015|C0524222|5|1|Oxycontin
575077165475061760|Mon Mar 09 23:34:15 UTC 2015|C0722364|1|1|Oxycontin
575077167396077568|Mon Mar 09 23:34:15 UTC 2015|C0719198|1|1|celebrex
575077221246730240|Mon Mar 09 23:34:28 UTC 2015|C0231377|3|1|Im
575077221246730240|Mon Mar 09 23:34:28 UTC 2015|C1533685|5|1|injections
575077753181048832|Mon Mar 09 23:36:35 UTC 2015|C1522449|5|1|RT
575077753181048832|Mon Mar 09 23:36:35 UTC 2015|C1306459|2|1|Cancer
575077753181048832|Mon Mar 09 23:36:35 UTC 2015|C0006826|2|1|Cancer
575077753181048832|Mon Mar 09 23:36:35 UTC 2015|C0042789|3|1|sight
575080801471082496|Mon Mar 09 23:48:42 UTC 2015|C1522449|5|1|RT
579043560227540993|Fri Mar 20 22:15:17 UTC 2015|C0524222|5|1|OxyContin
579043560227540993|Fri Mar 20 22:15:17 UTC 2015|C0722364|1|1|OxyContin
579043674727849984|Fri Mar 20 22:15:44 UTC 2015|C0524222|5|1|OxyContin
579043674727849984|Fri Mar 20 22:15:44 UTC 2015|C0722364|1|1|OxyContin
579043674778177536|Fri Mar 20 22:15:44 UTC 2015|C0524222|5|1|OxyContin
579043674778177536|Fri Mar 20 22:15:44 UTC 2015|C0722364|1|1|OxyContin
575081023534403584|Mon Mar 09 23:49:35 UTC 2015|C1522449|5|1|RT
575081092786450432|Mon Mar 09 23:49:51 UTC 2015|C1522449|5|1|RT
575081911858503680|Mon Mar 09 23:53:06 UTC 2015|C1522449|5|1|RT
575081911858503680|Mon Mar 09 23:53:06 UTC 2015|C1306459|2|1|Cancer
575081911858503680|Mon Mar 09 23:53:06 UTC 2015|C0006826|2|1|Cancer
575081911858503680|Mon Mar 09 23:53:06 UTC 2015|C0042789|3|1|sight
579045036156940288|Fri Mar 20 22:21:09 UTC 2015|C1522449|5|1|RT
579045036156940288|Fri Mar 20 22:21:09 UTC 2015|C0524222|5|1|OxyContin
579045036156940288|Fri Mar 20 22:21:09 UTC 2015|C0722364|1|1|OxyContin
579045111843143680|Fri Mar 20 22:21:27 UTC 2015|C1522449|5|1|RT
579045111843143680|Fri Mar 20 22:21:27 UTC 2015|C0524222|5|1|Oxycontin
579045111843143680|Fri Mar 20 22:21:27 UTC 2015|C0722364|1|1|Oxycontin
579045111843143680|Fri Mar 20 22:21:27 UTC 2015|C0039101|2|1|ss
579046256422612992|Fri Mar 20 22:26:00 UTC 2015|C1170625|1|1|suboxone
579046464061468674|Fri Mar 20 22:26:49 UTC 2015|C1522449|5|1|RT
579046464061468674|Fri Mar 20 22:26:49 UTC 2015|C0011884|2|1|Dr
579046464061468674|Fri Mar 20 22:26:49 UTC 2015|C0439857|2|1|dependence
579046464061468674|Fri Mar 20 22:26:49 UTC 2015|C0041618|5|1|US
579046464061468674|Fri Mar 20 22:26:49 UTC 2015|C0015373|3|1|Esp
579046606848323585|Fri Mar 20 22:27:23 UTC 2015|C0021400|2|1|flu
575085287937802241|Tue Mar 10 00:06:31 UTC 2015|C1522449|5|1|RT
575085287937802241|Tue Mar 10 00:06:31 UTC 2015|C1306459|2|1|Cancer
575085287937802241|Tue Mar 10 00:06:31 UTC 2015|C0006826|2|1|Cancer
575085287937802241|Tue Mar 10 00:06:31 UTC 2015|C0042789|3|1|sight
579047289982959616|Fri Mar 20 22:30:06 UTC 2015|C1533685|5|-1|injections
575087203350523906|Tue Mar 10 00:14:08 UTC 2015|C0040963|2|1|TS
575087262393892864|Tue Mar 10 00:14:22 UTC 2015|C0939400|1|1|nexium
575087564731871232|Tue Mar 10 00:15:34 UTC 2015|C1522449|5|1|RT
575087564731871232|Tue Mar 10 00:15:34 UTC 2015|C1306459|2|1|Cancer
575087564731871232|Tue Mar 10 00:15:34 UTC 2015|C0006826|2|1|Cancer
575087564731871232|Tue Mar 10 00:15:34 UTC 2015|C0042789|3|1|sight
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0037817|3|1|talk
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0041618|5|1|US
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0524222|5|1|OxyContin
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0722364|1|1|OxyContin
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C1328247|2|1|abuse
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0562381|3|1|abuse
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0185033|5|1|diversion
579048437947109376|Fri Mar 20 22:34:40 UTC 2015|C0033213|3|1|problem
579049937414959104|Fri Mar 20 22:40:37 UTC 2015|C1522449|5|1|RT
579049937414959104|Fri Mar 20 22:40:37 UTC 2015|C0011884|2|1|Dr
579049937414959104|Fri Mar 20 22:40:37 UTC 2015|C0524222|5|1|oxycontin
579049937414959104|Fri Mar 20 22:40:37 UTC 2015|C0722364|1|1|oxycontin
579049937414959104|Fri Mar 20 22:40:37 UTC 2015|C0085281|2|1|addiction
575090051685609472|Tue Mar 10 00:25:27 UTC 2015|C0242401|5|-1|opiates
575090051685609472|Tue Mar 10 00:25:27 UTC 2015|C0376196|1|-1|opiates
575090138436476929|Tue Mar 10 00:25:48 UTC 2015|C1522449|5|1|RT
575090138436476929|Tue Mar 10 00:25:48 UTC 2015|C0024554|3|1|m
575090138436476929|Tue Mar 10 00:25:48 UTC 2015|C0524222|5|1|oxycontin
575090138436476929|Tue Mar 10 00:25:48 UTC 2015|C0722364|1|1|oxycontin
579053260897525760|Fri Mar 20 22:53:50 UTC 2015|C0037817|3|1|talk
579053260897525760|Fri Mar 20 22:53:50 UTC 2015|C0524222|5|1|OxyContin
579053260897525760|Fri Mar 20 22:53:50 UTC 2015|C0722364|1|1|OxyContin
579053260897525760|Fri Mar 20 22:53:50 UTC 2015|C0011884|2|1|dr
579053260897525760|Fri Mar 20 22:53:50 UTC 2015|C0041618|5|1|US
575093738386685952|Tue Mar 10 00:40:06 UTC 2015|C1522449|5|1|RT
575093738386685952|Tue Mar 10 00:40:06 UTC 2015|C0524222|5|1|OXYCONTIN
575093738386685952|Tue Mar 10 00:40:06 UTC 2015|C0722364|1|1|OXYCONTIN
575093829423906816|Tue Mar 10 00:40:28 UTC 2015|C1522449|5|1|RT
575093829423906816|Tue Mar 10 00:40:28 UTC 2015|C0002893|2|1|RA
575093829423906816|Tue Mar 10 00:40:28 UTC 2015|C0087111|5|1|tx
575093829423906816|Tue Mar 10 00:40:28 UTC 2015|C0332377|3|1|tx
575093829423906816|Tue Mar 10 00:40:28 UTC 2015|C0002893|2|1|RA
575094617022029825|Tue Mar 10 00:43:36 UTC 2015|C1522449|5|1|RT
575096236023263232|Tue Mar 10 00:50:02 UTC 2015|C1522449|5|1|RT
575096236023263232|Tue Mar 10 00:50:02 UTC 2015|C0040963|2|1|TS
579056460815998976|Fri Mar 20 23:06:33 UTC 2015|C1522449|5|1|RT
579056460815998976|Fri Mar 20 23:06:33 UTC 2015|C0524222|5|1|OxyContin
579056460815998976|Fri Mar 20 23:06:33 UTC 2015|C0722364|1|1|OxyContin
579056518798135296|Fri Mar 20 23:06:47 UTC 2015|C1522449|5|1|RT
579056518798135296|Fri Mar 20 23:06:47 UTC 2015|C0524222|5|1|OxyContin
579056518798135296|Fri Mar 20 23:06:47 UTC 2015|C0722364|1|1|OxyContin
575099911575744512|Tue Mar 10 01:04:38 UTC 2015|C0524222|5|1|Oxycontin
575099911575744512|Tue Mar 10 01:04:38 UTC 2015|C0722364|1|1|Oxycontin
575099911575744512|Tue Mar 10 01:04:38 UTC 2015|C0523809|5|1|oxytocin
575101653289943040|Tue Mar 10 01:11:33 UTC 2015|C0024554|3|1|m
575101653289943040|Tue Mar 10 01:11:33 UTC 2015|C0014239|6|1|Er
575101653289943040|Tue Mar 10 01:11:33 UTC 2015|C1521726|3|1|pr
575101653289943040|Tue Mar 10 01:11:33 UTC 2015|C0024841|3|1|Married
575101653289943040|Tue Mar 10 01:11:33 UTC 2015|C0555047|3|1|Married
575101670474006528|Tue Mar 10 01:11:37 UTC 2015|C1522449|5|1|RT
575101670474006528|Tue Mar 10 01:11:37 UTC 2015|C0373675|5|1|mg
575101713029402625|Tue Mar 10 01:11:47 UTC 2015|C0524222|5|1|Oxycontin
575101713029402625|Tue Mar 10 01:11:47 UTC 2015|C0722364|1|1|Oxycontin
579057397152415744|Fri Mar 20 23:10:16 UTC 2015|C1522449|5|1|RT
579057397152415744|Fri Mar 20 23:10:16 UTC 2015|C0524222|5|1|OxyContin
579057397152415744|Fri Mar 20 23:10:16 UTC 2015|C0722364|1|1|OxyContin
575103161154695168|Tue Mar 10 01:17:33 UTC 2015|C1522449|5|1|RT
575103161154695168|Tue Mar 10 01:17:33 UTC 2015|C0024554|3|1|m
575103161154695168|Tue Mar 10 01:17:33 UTC 2015|C0524222|5|1|oxycontin
575103161154695168|Tue Mar 10 01:17:33 UTC 2015|C0722364|1|1|oxycontin
575105914346151936|Tue Mar 10 01:28:29 UTC 2015|C0007095|2|1|Carcinoid Tumors
575105914346151936|Tue Mar 10 01:28:29 UTC 2015|C0007095|2|1|Carcinoid
575105914346151936|Tue Mar 10 01:28:29 UTC 2015|C0027651|2|1|Tumors
575105914346151936|Tue Mar 10 01:28:29 UTC 2015|C0700777|1|1|Prilosec
575105914346151936|Tue Mar 10 01:28:29 UTC 2015|C0939400|1|1|Nexium
575105988375633920|Tue Mar 10 01:28:47 UTC 2015|C0016129|6|1|fingers
579061073074061312|Fri Mar 20 23:24:52 UTC 2015|C0013806|5|1|est
579061073074061312|Fri Mar 20 23:24:52 UTC 2015|C0523213|5|1|pas
575106154734436352|Tue Mar 10 01:29:26 UTC 2015|C0424589|3|1|energy
575110971686961153|Tue Mar 10 01:48:35 UTC 2015|C0939400|1|1|nexium
575110971686961153|Tue Mar 10 01:48:35 UTC 2015|C1300749|3|1|lcd
575111817162174464|Tue Mar 10 01:51:56 UTC 2015|C1522449|5|1|RT
575111817162174464|Tue Mar 10 01:51:56 UTC 2015|C1170625|1|1|suboxone
575114626842673152|Tue Mar 10 02:03:06 UTC 2015|C1522449|5|1|RT
575114626842673152|Tue Mar 10 02:03:06 UTC 2015|C2948619|1|1|avant
575114626842673152|Tue Mar 10 02:03:06 UTC 2015|C0021311|2|1|infection
575114626842673152|Tue Mar 10 02:03:06 UTC 2015|C0009450|2|1|infection
575117792636198912|Tue Mar 10 02:15:41 UTC 2015|C1522449|5|1|RT
579067383286878208|Fri Mar 20 23:49:57 UTC 2015|C1522449|5|1|RT
575120252129832961|Tue Mar 10 02:25:27 UTC 2015|C1522449|5|1|RT
575120252129832961|Tue Mar 10 02:25:27 UTC 2015|C1306459|2|1|Cancer
575120252129832961|Tue Mar 10 02:25:27 UTC 2015|C0006826|2|1|Cancer
575120252129832961|Tue Mar 10 02:25:27 UTC 2015|C0042789|3|1|sight
575120287198507009|Tue Mar 10 02:25:36 UTC 2015|C1522449|5|1|RT
575121663202758656|Tue Mar 10 02:31:04 UTC 2015|C0719198|1|1|celebrex
575121666742706176|Tue Mar 10 02:31:05 UTC 2015|C0719198|1|1|celebrex
575122434262745088|Tue Mar 10 02:34:08 UTC 2015|C0574032|5|1|infusion
575122434262745088|Tue Mar 10 02:34:08 UTC 2015|C0310370|1|1|tomorrow
575123267419312128|Tue Mar 10 02:37:26 UTC 2015|C0524222|5|1|OxyContin
575123267419312128|Tue Mar 10 02:37:26 UTC 2015|C0722364|1|1|OxyContin
575123733414682625|Tue Mar 10 02:39:17 UTC 2015|C0233494|2|1|Tense
575123733414682625|Tue Mar 10 02:39:17 UTC 2015|C0235108|3|1|Tense
575123733414682625|Tue Mar 10 02:39:17 UTC 2015|C0026845|6|1|muscles
575123733414682625|Tue Mar 10 02:39:17 UTC 2015|C1269537|6|1|brain
575123733414682625|Tue Mar 10 02:39:17 UTC 2015|C0006104|6|1|brain
575123749277581312|Tue Mar 10 02:39:21 UTC 2015|C1522449|5|1|RT
575123749277581312|Tue Mar 10 02:39:21 UTC 2015|C1306459|2|1|Cancer
575123749277581312|Tue Mar 10 02:39:21 UTC 2015|C0006826|2|1|Cancer
575123749277581312|Tue Mar 10 02:39:21 UTC 2015|C0042789|3|1|sight
575123822816329728|Tue Mar 10 02:39:39 UTC 2015|C1522449|5|1|RT
575123822816329728|Tue Mar 10 02:39:39 UTC 2015|C0524222|5|1|Oxycontin
575123822816329728|Tue Mar 10 02:39:39 UTC 2015|C0722364|1|1|Oxycontin
575123842424836096|Tue Mar 10 02:39:43 UTC 2015|C1522449|5|1|RT
575123842424836096|Tue Mar 10 02:39:43 UTC 2015|C1170625|1|1|suboxone
575123906752737280|Tue Mar 10 02:39:59 UTC 2015|C0524222|5|1|oxycontin
575123906752737280|Tue Mar 10 02:39:59 UTC 2015|C0722364|1|1|oxycontin
579072174549438465|Sat Mar 21 00:08:59 UTC 2015|C1280087|6|1|waist
579072174549438465|Sat Mar 21 00:08:59 UTC 2015|C0230097|6|1|waist
579072302119141376|Sat Mar 21 00:09:30 UTC 2015|C0013806|5|1|est
579072302119141376|Sat Mar 21 00:09:30 UTC 2015|C0523213|5|1|pas
579072402782445568|Sat Mar 21 00:09:54 UTC 2015|C0024554|3|1|m
579072402782445568|Sat Mar 21 00:09:54 UTC 2015|C0009443|2|1|cold
579072402782445568|Sat Mar 21 00:09:54 UTC 2015|C0024117|2|1|cold
579072402782445568|Sat Mar 21 00:09:54 UTC 2015|C0024554|3|1|m
579072402782445568|Sat Mar 21 00:09:54 UTC 2015|C0030193|3|1|pain
575126084917817344|Tue Mar 10 02:48:38 UTC 2015|C1522449|5|1|RT
575126084917817344|Tue Mar 10 02:48:38 UTC 2015|C1306459|2|1|Cancer
575126084917817344|Tue Mar 10 02:48:38 UTC 2015|C0006826|2|1|Cancer
575126084917817344|Tue Mar 10 02:48:38 UTC 2015|C0042789|3|1|sight
575126161346293762|Tue Mar 10 02:48:56 UTC 2015|C1522449|5|1|RT
575126161346293762|Tue Mar 10 02:48:56 UTC 2015|C1306459|2|1|Cancer
575126161346293762|Tue Mar 10 02:48:56 UTC 2015|C0006826|2|1|Cancer
575126161346293762|Tue Mar 10 02:48:56 UTC 2015|C0042789|3|1|sight
579076212326158336|Sat Mar 21 00:25:02 UTC 2015|C0013806|5|1|est
579076212326158336|Sat Mar 21 00:25:02 UTC 2015|C0523213|5|1|pas
579077624569311232|Sat Mar 21 00:30:39 UTC 2015|C0003469|2|1|anxiety
579077624569311232|Sat Mar 21 00:30:39 UTC 2015|C0003467|3|1|anxiety
579077624569311232|Sat Mar 21 00:30:39 UTC 2015|C0917801|3|1|insomnia
575133951389483009|Tue Mar 10 03:19:54 UTC 2015|C1522449|5|1|RT
575133951389483009|Tue Mar 10 03:19:54 UTC 2015|C0030563|3|1|para
575134748324028416|Tue Mar 10 03:23:04 UTC 2015|C1522449|5|1|RT
575134880704643072|Tue Mar 10 03:23:35 UTC 2015|C1522449|5|1|RT
575134886010318848|Tue Mar 10 03:23:36 UTC 2015|C1522449|5|1|RT
575134898975076352|Tue Mar 10 03:23:40 UTC 2015|C1522449|5|1|RT
579081091287425024|Sat Mar 21 00:44:25 UTC 2015|C0024109|6|1|lungs
579081091287425024|Sat Mar 21 00:44:25 UTC 2015|C0263492|2|1|ingrown hair
579081091287425024|Sat Mar 21 00:44:25 UTC 2015|C0018494|6|1|hair
579081091287425024|Sat Mar 21 00:44:25 UTC 2015|C0542346|2|1|pimple
575136494001721344|Tue Mar 10 03:30:00 UTC 2015|C1170625|1|1|suboxone
575136556383535104|Tue Mar 10 03:30:15 UTC 2015|C1522449|5|1|RT
575136556383535104|Tue Mar 10 03:30:15 UTC 2015|C1306459|2|1|Cancer
575136556383535104|Tue Mar 10 03:30:15 UTC 2015|C0006826|2|1|Cancer
575136556383535104|Tue Mar 10 03:30:15 UTC 2015|C0042789|3|1|sight
575136668434497537|Tue Mar 10 03:30:41 UTC 2015|C1522449|5|1|RT
575136674944008192|Tue Mar 10 03:30:43 UTC 2015|C1522449|5|1|RT
575136678014136320|Tue Mar 10 03:30:44 UTC 2015|C1522449|5|1|RT
575136678014136320|Tue Mar 10 03:30:44 UTC 2015|C1306459|2|1|Cancer
575136678014136320|Tue Mar 10 03:30:44 UTC 2015|C0006826|2|1|Cancer
575136678014136320|Tue Mar 10 03:30:44 UTC 2015|C0042789|3|1|sight
575136699610722304|Tue Mar 10 03:30:49 UTC 2015|C1522449|5|1|RT
575136703360315392|Tue Mar 10 03:30:50 UTC 2015|C1522449|5|1|RT
